charter,legacy,loadout,policy,runs,complete,partial,pyrrhic,failure,extinction,mean_score,mean_objective,min_credits,min_food,min_fuel,min_parts,min_hull,min_life,min_morale,min_unity,mean_population_loss,total_faction_losses,crisis_decisions,generational_decisions,milestone_decisions,legacy_decisions,delegated,dilemmas,forced_returns,repairs,training,trades,emergency_purchases,mean_net_credits,mean_renown,mean_simulated_years,departure_subsystems,homecoming_subsystems
the_hard_contract,wanderers,fuel,objective-first,50,25,25,0,0,0,0.8993,1.0000,6583,9900,0.8499,41,0.4470,0.4495,0.4950,0.3701,427.88,0,3386,2782,2200,3071,539,447,0,150,0,0,0,42312.06,89.96,360.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.53/0.00;education_culture:1.00/0.90;engineering_bay:0.24/0.00;life_support_habitat:1.00/0.46;medical_bay:1.00/0.25;security:0.57/0.00"
the_hard_contract,wanderers,speed,conservative,50,50,0,0,0,0,0.9526,1.0000,3848,11070,0.2712,0,0.6971,0.6970,0.5666,0.5506,347.48,0,2864,3010,2290,0,3314,435,0,1780,1683,0,0,25372.84,95.26,360.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.74/0.58;education_culture:1.00/0.84;engineering_bay:0.07/0.00;life_support_habitat:1.00/0.41;medical_bay:1.00/0.55;security:0.59/0.00"
the_hard_contract,wanderers,speed,first-choice,50,19,31,0,0,0,0.8818,1.0000,1046,490,0.1118,13,0.4469,0.4490,0.4489,0.4951,516.06,91,3218,2890,1778,3277,645,453,0,634,1392,15,15,27695.42,88.22,360.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.35/0.04;education_culture:0.91/0.44;engineering_bay:0.00/0.00;life_support_habitat:1.00/0.58;medical_bay:0.48/0.00;security:0.50/0.00"
the_hard_contract,wanderers,speed,objective-first,50,26,24,0,0,0,0.9003,1.0000,3848,11073,0.0918,76,0.4469,0.4495,0.4950,0.4549,417.00,0,3404,2798,2209,3136,538,453,0,136,0,0,0,43954.36,90.12,360.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.00/0.15;education_culture:1.00/0.92;engineering_bay:0.00/0.00;life_support_habitat:1.00/0.36;medical_bay:1.00/0.55;security:0.31/0.00"
the_hard_contract,wanderers,starter,conservative,50,49,1,0,0,0,0.9546,1.0000,6621,10493,0.5090,0,0.6621,0.6990,0.5666,0.5506,338.58,0,2707,2919,2333,0,3431,457,0,1781,1882,0,0,25256.78,95.44,360.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.72/0.58;education_culture:1.00/0.93;engineering_bay:0.73/0.38;life_support_habitat:1.00/0.53;medical_bay:1.00/0.35;security:0.06/0.00"
the_hard_contract,wanderers,starter,first-choice,50,10,40,0,0,0,0.8632,1.0000,2216,952,0.0927,0,0.4470,0.4490,0.5103,0.4955,624.92,96,3294,2975,1766,3170,620,470,0,649,1637,4,4,28027.04,86.34,360.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.46/0.62;education_culture:0.89/0.53;engineering_bay:0.60/0.46;life_support_habitat:1.00/0.53;medical_bay:0.79/0.30;security:0.01/0.00"
the_hard_contract,wanderers,starter,objective-first,50,30,20,0,0,0,0.9004,1.0000,9588,10133,0.0918,41,0.4469,0.4495,0.5280,0.4398,416.74,0,3409,2835,2213,3057,525,454,0,146,0,0,0,46785.28,90.02,360.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.53/0.00;education_culture:1.00/0.90;engineering_bay:0.24/0.00;life_support_habitat:1.00/0.46;medical_bay:1.00/0.25;security:0.57/0.00"
the_karst_works,adaptors,cargo,conservative,50,48,2,0,0,0,0.9528,1.0000,3514,10156,0.1009,0,0.6900,0.6990,0.6145,0.4773,297.28,0,3203,3220,2460,0,3672,493,0,2131,1550,0,0,21626.46,95.26,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.75/0.48;education_culture:1.00/0.78;engineering_bay:0.74/0.40;life_support_habitat:1.00/0.45;medical_bay:1.00/0.50;security:0.47/0.00"
the_karst_works,adaptors,cargo,first-choice,50,18,32,0,0,0,0.8898,0.9998,1216,593,0.0307,0,0.3731,0.4490,0.5181,0.4901,569.50,99,3619,3215,1886,3464,767,490,0,858,976,4,4,21556.72,89.00,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.46/0.02;education_culture:0.32/0.00;engineering_bay:0.53/0.40;life_support_habitat:1.00/0.27;medical_bay:0.39/0.15;security:0.22/0.00"
the_karst_works,adaptors,cargo,objective-first,50,34,16,0,0,0,0.9194,1.0000,3514,8582,0.2068,27,0.4474,0.4495,0.6145,0.5510,445.30,0,3710,3091,2474,3419,616,497,0,630,226,0,0,37462.26,91.94,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.00/0.00;education_culture:1.00/0.82;engineering_bay:0.54/0.40;life_support_habitat:1.00/0.33;medical_bay:1.00/0.27;security:0.48/0.00"
the_karst_works,adaptors,combat,conservative,50,48,2,0,0,0,0.9552,1.0000,2514,9913,0.1009,0,0.6362,0.6770,0.6145,0.5677,290.52,0,3132,3202,2407,0,3716,477,0,2134,1499,0,0,21618.46,95.54,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.71/0.48;education_culture:1.00/0.85;engineering_bay:0.78/0.40;life_support_habitat:1.00/0.59;medical_bay:1.00/0.50;security:0.55/0.05"
the_karst_works,adaptors,combat,first-choice,50,20,30,0,0,0,0.8955,0.9985,216,511,0.0386,0,0.3732,0.4490,0.4624,0.4901,540.56,97,3610,3216,1864,3497,764,486,0,824,899,6,6,21466.62,89.56,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.53/0.44;education_culture:0.36/0.00;engineering_bay:0.52/0.40;life_support_habitat:1.00/0.27;medical_bay:0.16/0.00;security:0.25/0.00"
the_karst_works,adaptors,combat,objective-first,50,34,16,0,0,0,0.9159,1.0000,2514,8582,0.2056,82,0.4473,0.4490,0.6145,0.5148,460.40,0,3796,3042,2479,3394,644,498,0,627,166,0,0,37378.26,91.62,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.00/0.00;education_culture:1.00/0.82;engineering_bay:0.53/0.40;life_support_habitat:1.00/0.33;medical_bay:1.00/0.27;security:0.49/0.00"
the_karst_works,adaptors,fuel,conservative,50,48,2,0,0,0,0.9587,1.0000,6744,10136,0.8626,0,0.6460,0.6900,0.6145,0.5851,273.10,0,3094,3180,2498,0,3640,524,0,2111,1652,0,0,21593.06,95.92,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.75/0.48;education_culture:1.00/0.85;engineering_bay:0.74/0.48;life_support_habitat:1.00/0.50;medical_bay:1.00/0.44;security:0.59/0.00"
the_karst_works,adaptors,fuel,first-choice,50,27,23,0,0,0,0.9018,0.9977,0,0,0.8500,0,0.4277,0.4490,0.0000,0.4901,511.56,95,3687,3185,1959,3561,718,476,0,753,1048,11,11,20760.60,90.18,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.51/0.23;education_culture:0.49/0.11;engineering_bay:0.46/0.45;life_support_habitat:1.00/0.32;medical_bay:0.43/0.15;security:0.54/0.00"
the_karst_works,adaptors,fuel,objective-first,50,32,18,0,0,0,0.9134,1.0000,6744,9386,0.8626,54,0.4474,0.4495,0.6050,0.2671,464.92,0,3672,3113,2436,3385,628,472,0,579,325,0,0,37095.46,91.32,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.00/0.00;education_culture:1.00/0.85;engineering_bay:0.50/0.40;life_support_habitat:1.00/0.28;medical_bay:1.00/0.24;security:0.32/0.00"
the_karst_works,adaptors,speed,conservative,50,49,1,0,0,0,0.9626,1.0000,4054,9960,0.2661,0,0.5390,0.6440,0.6145,0.4715,252.18,0,3121,3274,2472,0,3656,508,0,2221,1952,0,0,21766.66,96.24,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.72/0.48;education_culture:1.00/0.85;engineering_bay:0.72/0.40;life_support_habitat:1.00/0.55;medical_bay:1.00/0.47;security:0.42/0.00"
the_karst_works,adaptors,speed,first-choice,50,25,25,0,0,0,0.8959,1.0000,115,8,0.0397,0,0.4473,0.4490,0.1587,0.3979,541.20,98,3673,3176,1882,3456,773,488,0,861,1367,7,7,21326.82,89.62,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.42/0.12;education_culture:0.40/0.00;engineering_bay:0.53/0.40;life_support_habitat:1.00/0.27;medical_bay:0.47/0.00;security:0.25/0.00"
the_karst_works,adaptors,speed,objective-first,50,34,16,0,0,0,0.9235,1.0000,4054,7127,0.0000,35,0.4474,0.4495,0.6145,0.4648,427.74,0,3776,2990,2516,3286,627,496,0,598,309,0,0,41479.66,92.38,400.04,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.21/0.00;education_culture:1.00/0.85;engineering_bay:0.52/0.40;life_support_habitat:1.00/0.33;medical_bay:1.00/0.27;security:0.19/0.00"
the_karst_works,adaptors,starter,conservative,50,50,0,0,0,0,0.9636,1.0000,7086,9946,0.5560,0,0.6976,0.6990,0.6145,0.5680,250.16,0,3019,3198,2453,0,3710,473,0,2180,2043,0,0,21542.66,96.38,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.71/0.48;education_culture:1.00/0.85;engineering_bay:0.72/0.40;life_support_habitat:1.00/0.42;medical_bay:1.00/0.24;security:0.17/0.00"
the_karst_works,adaptors,starter,first-choice,50,20,30,0,0,0,0.8925,0.9984,176,0,0.0000,7,0.4474,0.4490,0.1916,0.4873,555.70,97,3656,3245,1903,3447,830,492,0,770,1398,9,9,21348.46,89.24,400.02,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.21/0.00;education_culture:0.29/0.00;engineering_bay:0.51/0.40;life_support_habitat:1.00/0.39;medical_bay:0.08/0.00;security:0.27/0.00"
the_karst_works,adaptors,starter,objective-first,50,39,11,0,0,0,0.9218,1.0000,9424,6921,0.0000,21,0.4474,0.4495,0.6145,0.5762,435.26,0,3684,3047,2519,3451,614,497,0,539,339,0,0,41899.66,92.16,400.02,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.49/0.00;education_culture:1.00/0.82;engineering_bay:0.49/0.40;life_support_habitat:1.00/0.33;medical_bay:1.00/0.24;security:0.33/0.00"
the_karst_works,preservers,cargo,conservative,50,50,0,0,0,0,0.9594,1.0000,3404,10717,0.1898,0,0.6479,0.6770,0.6168,0.5341,271.26,0,3091,3269,2546,0,3629,482,0,2152,1582,0,0,21636.44,95.94,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.74/0.48;education_culture:1.00/0.82;engineering_bay:0.75/0.40;life_support_habitat:1.00/0.55;medical_bay:1.00/0.47;security:0.56/0.00"
the_karst_works,preservers,cargo,first-choice,50,21,29,0,0,0,0.8949,1.0000,1480,478,0.0000,29,0.4474,0.4490,0.5858,0.5016,544.60,95,3660,3254,1903,3442,791,485,0,799,965,6,6,21290.86,89.46,400.02,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.45/0.35;education_culture:0.74/0.00;engineering_bay:0.53/0.40;life_support_habitat:1.00/0.45;medical_bay:0.17/0.00;security:0.47/0.00"
the_karst_works,preservers,cargo,objective-first,50,39,11,0,0,0,0.9269,1.0000,3404,11056,0.1911,55,0.4474,0.4495,0.5172,0.5152,413.16,0,3798,2965,2474,3285,649,488,0,581,242,0,0,37299.64,92.68,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.19/0.00;education_culture:1.00/0.73;engineering_bay:0.46/0.40;life_support_habitat:1.00/0.38;medical_bay:1.00/0.33;security:0.18/0.00"
the_karst_works,preservers,combat,conservative,50,50,0,0,0,0,0.9551,1.0000,2404,10502,0.1855,0,0.6832,0.6990,0.6168,0.5341,288.14,0,3122,3245,2547,0,3639,477,0,2122,1472,0,0,21622.44,95.52,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.74/0.48;education_culture:1.00/0.85;engineering_bay:0.73/0.40;life_support_habitat:1.00/0.63;medical_bay:1.00/0.47;security:0.27/0.00"
the_karst_works,preservers,combat,first-choice,50,22,28,0,0,0,0.8927,1.0000,1206,569,0.0000,31,0.4474,0.4490,0.6362,0.5016,556.96,97,3648,3234,1889,3410,791,490,0,788,889,6,6,21339.58,89.32,400.02,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.54/0.30;education_culture:0.74/0.00;engineering_bay:0.50/0.40;life_support_habitat:1.00/0.45;medical_bay:0.17/0.00;security:0.47/0.00"
the_karst_works,preservers,combat,objective-first,50,41,9,0,0,0,0.9303,1.0000,2404,10978,0.1899,41,0.4474,0.4495,0.5172,0.4770,398.66,0,3734,2975,2397,3386,647,480,0,577,183,0,0,37383.44,93.06,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.19/0.00;education_culture:1.00/0.85;engineering_bay:0.46/0.40;life_support_habitat:1.00/0.35;medical_bay:1.00/0.30;security:0.18/0.00"
the_karst_works,preservers,fuel,conservative,50,49,1,0,0,0,0.9593,1.0000,6509,11017,0.8600,0,0.6975,0.6990,0.6168,0.5341,271.82,0,3071,3153,2496,0,3792,488,0,2104,1698,0,0,21582.64,95.88,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.70/0.48;education_culture:1.00/0.85;engineering_bay:0.76/0.40;life_support_habitat:1.00/0.40;medical_bay:1.00/0.44;security:0.40/0.00"
the_karst_works,preservers,fuel,first-choice,50,28,22,0,0,0,0.8984,0.9994,0,0,0.8500,28,0.4474,0.4490,0.4190,0.5016,533.14,95,3706,3181,1953,3455,757,513,0,727,1059,10,10,21208.96,89.84,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.10/0.00;education_culture:0.79/0.26;engineering_bay:0.53/0.40;life_support_habitat:1.00/0.44;medical_bay:0.13/0.00;security:0.22/0.00"
the_karst_works,preservers,fuel,objective-first,50,30,20,0,0,0,0.9171,1.0000,6509,9364,0.8600,57,0.4474,0.4495,0.5172,0.5296,454.52,0,3794,3056,2447,3359,632,502,0,582,326,0,0,37955.64,91.68,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.00/0.00;education_culture:1.00/0.83;engineering_bay:0.53/0.40;life_support_habitat:1.00/0.43;medical_bay:1.00/0.30;security:0.47/0.00"
the_karst_works,preservers,speed,conservative,50,50,0,0,0,0,0.9643,1.0000,4054,10123,0.0788,0,0.6045,0.6910,0.6168,0.5162,247.26,0,3092,3246,2519,0,3693,480,0,2171,1951,0,0,21653.24,96.46,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.70/0.43;education_culture:1.00/0.85;engineering_bay:0.74/0.40;life_support_habitat:1.00/0.57;medical_bay:1.00/0.57;security:0.74/0.40"
the_karst_works,preservers,speed,first-choice,50,22,28,0,0,0,0.8877,1.0000,3406,429,0.0000,3,0.4474,0.4490,0.6362,0.5016,575.76,95,3639,3182,1933,3465,782,487,0,853,1355,5,5,21402.06,88.78,400.02,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.47/0.29;education_culture:0.75/0.15;engineering_bay:0.45/0.40;life_support_habitat:1.00/0.46;medical_bay:0.19/0.15;security:0.23/0.00"
the_karst_works,preservers,speed,objective-first,50,37,13,0,0,0,0.9204,1.0000,4054,10588,0.2267,21,0.4473,0.4495,0.5172,0.4943,440.62,0,3823,3093,2407,3323,629,491,0,599,306,0,0,41122.84,92.06,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.43/0.00;education_culture:1.00/0.85;engineering_bay:0.47/0.40;life_support_habitat:1.00/0.33;medical_bay:0.97/0.30;security:0.46/0.00"
the_karst_works,preservers,starter,conservative,50,50,0,0,0,0,0.9591,1.0000,7716,10309,0.4837,0,0.6976,0.6870,0.6168,0.5341,271.14,0,3108,3236,2505,0,3717,497,0,2126,2095,0,0,21733.44,95.92,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.73/0.43;education_culture:1.00/0.85;engineering_bay:0.74/0.40;life_support_habitat:1.00/0.60;medical_bay:1.00/0.54;security:0.59/0.00"
the_karst_works,preservers,starter,first-choice,50,26,24,0,0,0,0.8989,0.9994,3222,591,0.1650,4,0.4474,0.4490,0.4668,0.4988,527.94,97,3659,3151,1900,3418,782,489,0,752,1518,2,2,21527.94,89.88,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.50/0.25;education_culture:0.54/0.00;engineering_bay:0.53/0.40;life_support_habitat:1.00/0.35;medical_bay:0.23/0.00;security:0.00/0.00"
the_karst_works,preservers,starter,objective-first,50,37,13,0,0,0,0.9177,1.0000,9054,9677,0.1176,40,0.4474,0.4495,0.5172,0.5341,452.68,0,3757,3075,2467,3360,650,497,0,567,332,0,0,42620.04,91.82,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.00/0.00;education_culture:1.00/0.85;engineering_bay:0.56/0.40;life_support_habitat:1.00/0.48;medical_bay:0.97/0.30;security:0.49/0.00"
the_karst_works,wanderers,cargo,conservative,50,46,4,0,0,0,0.9422,1.0000,2944,10535,0.0369,0,0.6976,0.6925,0.6287,0.5363,347.66,0,3185,3253,2541,0,3654,494,0,2142,1573,0,0,21655.96,94.20,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.70/0.48;education_culture:1.00/0.85;engineering_bay:0.78/0.40;life_support_habitat:1.00/0.56;medical_bay:1.00/0.44;security:0.57/0.00"
the_karst_works,wanderers,cargo,first-choice,50,26,24,0,0,0,0.9017,1.0000,1237,0,0.0000,6,0.4474,0.4490,0.5181,0.4917,517.84,98,3741,3171,1946,3386,790,471,0,786,1000,10,10,21241.62,90.22,400.08,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.55/0.00;education_culture:0.52/0.00;engineering_bay:0.49/0.44;life_support_habitat:1.00/0.42;medical_bay:0.19/0.00;security:0.18/0.00"
the_karst_works,wanderers,cargo,objective-first,50,27,23,0,0,0,0.9064,1.0000,2874,10535,0.0579,41,0.4474,0.4495,0.6287,0.4716,501.12,0,3789,3110,2518,3311,662,487,0,615,211,0,0,37798.56,90.68,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.47/0.00;education_culture:1.00/0.72;engineering_bay:0.55/0.40;life_support_habitat:1.00/0.45;medical_bay:1.00/0.27;security:0.29/0.00"
the_karst_works,wanderers,combat,conservative,50,45,5,0,0,0,0.9397,1.0000,1944,10535,0.0369,0,0.5582,0.6160,0.6287,0.5363,358.08,0,3172,3272,2576,0,3664,488,0,2184,1454,0,0,21685.16,93.90,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.72/0.48;education_culture:1.00/0.85;engineering_bay:0.78/0.40;life_support_habitat:1.00/0.55;medical_bay:1.00/0.54;security:0.34/0.05"
the_karst_works,wanderers,combat,first-choice,50,23,27,0,0,0,0.8975,0.9985,845,0,0.0000,33,0.4474,0.4490,0.0806,0.4779,531.10,97,3741,3177,1884,3406,788,490,0,814,1130,11,11,21294.48,89.80,400.26,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.23/0.00;education_culture:0.56/0.00;engineering_bay:0.54/0.44;life_support_habitat:1.00/0.30;medical_bay:0.19/0.00;security:0.18/0.00"
the_karst_works,wanderers,combat,objective-first,50,33,17,0,0,0,0.9146,1.0000,1874,10535,0.0548,41,0.4474,0.4495,0.6287,0.4911,466.02,0,3752,3040,2503,3270,644,489,0,603,167,0,0,37131.36,91.46,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.47/0.00;education_culture:1.00/0.72;engineering_bay:0.54/0.40;life_support_habitat:1.00/0.45;medical_bay:1.00/0.27;security:0.29/0.00"
the_karst_works,wanderers,fuel,conservative,50,45,5,0,0,0,0.9395,1.0000,5939,10567,0.8541,0,0.6976,0.6940,0.6287,0.5363,359.28,0,3110,3302,2640,0,3679,472,0,2172,1585,0,0,21529.96,94.02,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.72/0.38;education_culture:1.00/0.85;engineering_bay:0.73/0.40;life_support_habitat:1.00/0.34;medical_bay:1.00/0.37;security:0.27/0.00"
the_karst_works,wanderers,fuel,first-choice,50,24,26,0,0,0,0.8959,0.9978,0,0,0.8500,3,0.4474,0.4490,0.3642,0.4917,543.08,96,3802,3075,1864,3374,763,493,0,803,1240,17,17,21002.22,89.64,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.27/0.00;education_culture:0.70/0.07;engineering_bay:0.55/0.40;life_support_habitat:1.00/0.55;medical_bay:0.40/0.00;security:0.50/0.00"
the_karst_works,wanderers,fuel,objective-first,50,31,19,0,0,0,0.9135,1.0000,5874,9303,0.8528,50,0.4474,0.4495,0.5986,0.5363,470.54,0,3738,3039,2468,3324,644,476,0,611,308,0,0,37641.16,91.40,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.43/0.00;education_culture:1.00/0.81;engineering_bay:0.52/0.40;life_support_habitat:1.00/0.33;medical_bay:1.00/0.54;security:0.19/0.00"
the_karst_works,wanderers,speed,conservative,50,46,4,0,0,0,0.9449,1.0000,3954,10735,0.0552,2,0.6976,0.6990,0.6287,0.5363,334.62,0,3115,3286,2565,0,3792,492,0,2278,1904,0,0,21687.76,94.56,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.75/0.48;education_culture:1.00/0.85;engineering_bay:0.75/0.45;life_support_habitat:1.00/0.53;medical_bay:1.00/0.54;security:0.57/0.00"
the_karst_works,wanderers,speed,first-choice,50,26,24,0,0,0,0.9060,1.0000,1360,529,0.0000,1,0.4474,0.4490,0.5181,0.4917,495.28,97,3751,3114,1956,3440,808,493,0,863,1516,6,6,21265.44,90.66,400.08,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.49/0.46;education_culture:0.54/0.08;engineering_bay:0.53/0.40;life_support_habitat:1.00/0.56;medical_bay:0.21/0.00;security:0.25/0.00"
